,id,Text,.net,android,asp.net,c,c#,c++,css,html,ios,iphone,java,javascript,jquery,mysql,objective-c,php,python,ruby,ruby-on-rails,sql
632,2014,programmatically launching standalone adobe flashplayer on linuxx11 the standalone flashplayer takes no arguments other than a swf file when you launch it from the command line i need the player to go full screen no window borders and such this can be accomplished by hitting ctrlf once the program has started i want to do this programmatically as i need it to launch into full screen without any human interactionmy guess is that i need to some how get a handle to the window and then send it an event that looks like the ctrlf keystroke if it makes any difference it looks like flashplayer is a gtk application and i have python with pygtk installedupdate the solution i used thanks to ypnos answerflashplayer sleep 3 xsendkey window adobe flash player 10 controlf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
634,2016,how can i see my applications threads while debugging in visual studio i would like to see the threads currently active in my application while debugging ithow can i do this using visual studio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,2023,in ruby on rails how do i format a date with the th suffix as in sun oct 5th i want to thisplay dates in the format short day of week short month day of month without leading zero but including th st nd or rd suffixfor example the day this question was asked would thisplay thu oct 2ndi am using ruby 187 and timestrftime just does not seem to do this i would prefer a standard library if one exists,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
636,2024,how to add a tooltip to a td with jquery i need to add a tooltipalt to a td element inside of my tables with jquerycan someone help me outi triedvar ttip hello worldthisattronmouseover tipttipwhere i have verified that i am using the td as thisediti am able to capture the td element through using the alert command and it worked so for some reason the tip function does not work anyone know why this would be,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
637,2028,whats the nicest way to do observerobservable in objectivec iphone version i am used to coding java swing uis and in those if you have some properties that change and you want your ui to update you would implement the observerobservable pattern in java you do this normally by having your class maintain a list of listeners that it notifies of different eventsi have played with objectivec on the mac and that has kvc and binding which seems to work very nicely and requires less code the iphone sdk does not seem to have this functionality though so my question isif i have a class that holds data that changes whats the best way for me to register a ui component with that class so that it can be notified of changes in the data that it needs to thisplay,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
638,2032,how can i scale the content of an iframe how can i scale the content of an iframe in my example it is an html page and is not a popup in a page of my web sitefor example i want to thisplay the content that appears in the iframe at 80 of the original size,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
639,2037,write a password protected zip file in java i need to zip and passwordprotect a file is there a good free library for thisthis needs to be opened by a third party so the password protection needs to work with standard tools,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
640,2039,what deployment directories do you use for rails applications deploying to a debian box i wonder whats the best deployment directory for rails apps some developers use directories such as uappsappname are there any advantages when using uappsappname instead of varwappname or other os default directoriesobviously i want to pick the directory with the best security properties and the least friction for setting up the server environmenthow do you deploy your rails apps why are you using a specific directory do you think it really matters anyway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
641,2043,how to repeat a string a variable number of times in c i want to insert n spaces or any string at the beginning of a string in c is there any direct way to do this using either stdstrings or char stringseg in python you could simply do 5 lolcatlolcat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,2046,rspec stories and specs when to use what so i want to start using rspec stories but i am not sure where writing controller model and view specs fit in for example you have the story logging in with user provides wrong password scenario do not you end up testing the same stuff than controllermodel specs responseshould render usershould be nil etcso my question is for those who are used to doing bdd or story dd with ror do you still write modelcontroller specs if so how is the workflow you follow first story then narrow to specific specs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
